item,itemLabel,startDate,endDate,sourceDate,psid
Q3369803,Gao Changli,1998-03,2000-11,,Q3369803-f5636ff0-43e5-fcb1-e773-de07522f6ab7
Q7927915,Zhang Fusen,2000-12,2005-07,,Q7927915-f3b05133-42d4-60c9-77c8-f5c49ca97f8f
Q702258,Wu Aiying,2005-07-01,2017-02-24,,Q702258-5ECA9103-0DC1-4D5B-9E44-C3D6D7244E71
Q8340349,Zhang Jun,2017-02-24,2018-03-19,,Q8340349-C6D8C98D-1500-4CDD-9B02-AC9450C64759
Q15733195,Fu Zhenghua,2018-03-19,2020-04-29,,Q15733195-CE6038D7-3866-40F9-938C-EDE9A1FDCE88
Q28409121,Tang Yijun,2020-04-29,,,Q28409121-F3916284-BFF2-451A-AE25-F8D7D7733419
